CODLOCAL | CODPROD | DESCRLOCAL         | DESCRPROD                                | LOCAL_DEPTH | LOCAL_PATH                                       | LOCAL_PATH_CODES     | MARCA      | NCM      | TOTAL_ESTOQUE      | UNIDADE
101001   | 2876    | ALMOX PECAS        | LAMINA DE ARCO DE SERRA MANUAL           | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | STARRETT   | 82021000 | 43                 | MM     
101001   | 3503    | ALMOX PECAS        | LAMINA P/ ESTILETE                       | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 82119400 | 154                | MM     
101001   | 5944    | ALMOX PECAS        | LAMINA RASPADOR INSUFILM RATINHO         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 82023900 | 35                 | MM     
101001   | 4464    | ALMOX PECAS        | LAMPADA AUTOMOT 1.2W 12V W2X4.6D MAGNET  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | MAGNETI MA | 85392110 | 22                 | MM     
101001   | 3243    | ALMOX PECAS        | LAMPADA AUTOMOT 1.2W 12V W2X4.6D OSRAM   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | OSRAM      | 85392110 | 7                  | MM     
101001   | 4463    | ALMOX PECAS        | LAMPADA AUTOMOT 1.2W 12V W2X4.6D PHILIPS | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | PHILIPS    | 85392110 | 4                  | MM     
101001   | 4465    | ALMOX PECAS        | LAMPADA AUTOMOT 1.2W 24V W2X4.6D GE      | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GE         | 85392110 | 15                 | MM     
101001   | 3386    | ALMOX PECAS        | LAMPADA AUTOMOT 1.2W 24V W2X4.6D OSRAM   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | OSRAM      | 85392110 | 2                  | MM     
101001   | 3371    | ALMOX PECAS        | LAMPADA AUTOMOTI AMBAR PY21W 12V OSRAM   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | OSRAM      | 85392110 | 40                 | MM     
101001   | 4427    | ALMOX PECAS        | LAMPADA AUTOMOTI AMBAR PY21W 12V PHILIPS | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | PHILIPS    | 85392110 | 33                 | MM     
101001   | 3519    | ALMOX PECAS        | LAMPADA AUTOMOTI AMBAR PY21W 24V OSRAM   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | OSRAM      | 85392110 | 76                 | MM     
101001   | 3390    | ALMOX PECAS        | LAMPADA AUTOMOTI PAINEL 24V 1,2W OSRAM   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | OSRAM      | 85392110 | 8                  | MM     
101001   | 4460    | ALMOX PECAS        | LAMPADA AUTOMOTI TORPEDO 10W 24V OSRAM   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | OSRAM      | 85392110 | 1                  | MM     
101001   | 4461    | ALMOX PECAS        | LAMPADA AUTOMOTI TORPEDO 10W 24V PHILIPS | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | PHILIPS    | 85392110 | 16                 | MM     
101001   | 4435    | ALMOX PECAS        | LAMPADA AUTOMOTI TORPEDO C5W 12V GE      | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GE         | 85392110 | 10                 | MM     
101001   | 4434    | ALMOX PECAS        | LAMPADA AUTOMOTI TORPEDO C5W 12V OSRAM   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | OSRAM      | 85392110 | 5                  | MM     
101001   | 3388    | ALMOX PECAS        | LAMPADA AUTOMOTI TORPEDO C5W 24V OSRAM   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | OSRAM      | 85392110 | 31                 | MM     
101001   | 3245    | ALMOX PECAS        | LAMPADA AUTOMOTIV 1,2W 12V B8,3D OSRAM   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | OSRAM      | 85392110 | 29                 | MM     
101001   | 4864    | ALMOX PECAS        | LAMPADA AUTOMOTIVA 1141 AMBAR P21W 24V   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | OSRAM      | 85392110 | 5                  | MM     
101001   | 3366    | ALMOX PECAS        | LAMPADA AUTOMOTIVA 2W 12V B8.5D OSRAM    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | OSRAM      | 85392110 | 9                  | MM     
101001   | 3369    | ALMOX PECAS        | LAMPADA AUTOMOTIVA 2W 12V BA7S GAUSS     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GAUSS      | 85392110 | 10                 | MM     
101001   | 3384    | ALMOX PECAS        | LAMPADA AUTOMOTIVA 2W 24V BA7S GAUSS     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GAUSS      | 85392110 | 7                  | MM     
101001   | 3372    | ALMOX PECAS        | LAMPADA AUTOMOTIVA 67 R5W 12V PHILIPS    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | PHILIPS    | 85392110 | 45                 | MM     
101001   | 4418    | ALMOX PECAS        | LAMPADA AUTOMOTIVA 67 R5W 24V GE         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GE         | 85392110 | 45                 | MM     
101001   | 3393    | ALMOX PECAS        | LAMPADA AUTOMOTIVA 67 R5W 24V PHILIPS    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | PHILIPS    | 85392110 | 36                 | MM     
101001   | 3240    | ALMOX PECAS        | LAMPADA AUTOMOTIVA 69 T4W 12V OSRAM      | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | OSRAM      | 85392110 | 9                  | MM     
101001   | 4422    | ALMOX PECAS        | LAMPADA AUTOMOTIVA 69 T4W 12V PHILIPS    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | PHILIPS    | 85392110 | 19                 | MM     
101001   | 3380    | ALMOX PECAS        | LAMPADA AUTOMOTIVA 69 T4W 24V PHILIPS    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | PHILIPS    | 85392110 | 58                 | MM     
101001   | 4410    | ALMOX PECAS        | LAMPADA AUTOMOTIVA H1 12V 55W PHILIPS    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | PHILIPS    | 85392110 | 21                 | MM     
101001   | 4412    | ALMOX PECAS        | LAMPADA AUTOMOTIVA H1 24V 70W GE         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GE         | 85392110 | 7                  | MM     
101001   | 3374    | ALMOX PECAS        | LAMPADA AUTOMOTIVA H1 24V 70W PHILIPS    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | PHILIPS    | 85392110 | 40                 | MM     
101001   | 3237    | ALMOX PECAS        | LAMPADA AUTOMOTIVA H3 12V 55W OSRAM      | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | OSRAM      | 85392110 | 1                  | MM     
101001   | 4436    | ALMOX PECAS        | LAMPADA AUTOMOTIVA H3 12V 55W PHILIPS    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | PHILIPS    | 85392110 | 38                 | MM     
101001   | 3376    | ALMOX PECAS        | LAMPADA AUTOMOTIVA H3 24V 70W PHILIPS    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | PHILIPS    | 85392110 | 30                 | MM     
101001   | 3238    | ALMOX PECAS        | LAMPADA AUTOMOTIVA H4 12V 60/55W OSRAM   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | OSRAM      | 85392110 | 6                  | MM     
101001   | 4440    | ALMOX PECAS        | LAMPADA AUTOMOTIVA H4 12V 60/55W PHILIPS | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | PHILIPS    | 85392110 | 14                 | MM     
101001   | 4443    | ALMOX PECAS        | LAMPADA AUTOMOTIVA H4 24V 75/70W OSRAM   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | OSRAM      | 85392110 | 6                  | MM     
101001   | 3377    | ALMOX PECAS        | LAMPADA AUTOMOTIVA H4 24V 75/70W PHILIPS | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | PHILIPS    | 85392110 | 14                 | MM     
101001   | 3239    | ALMOX PECAS        | LAMPADA AUTOMOTIVA H7 12V 55W OSRAM      | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | OSRAM      | 85392110 | 3                  | MM     
101001   | 4445    | ALMOX PECAS        | LAMPADA AUTOMOTIVA H7 12V 55W PHILIPS    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | PHILIPS    | 85392110 | 29                 | MM     
101001   | 4446    | ALMOX PECAS        | LAMPADA AUTOMOTIVA H7 24V 70W GE         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GE         | 85392110 | 6                  | MM     
101001   | 4447    | ALMOX PECAS        | LAMPADA AUTOMOTIVA H7 24V 70W OSRAM      | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | OSRAM      | 85392110 | 8                  | MM     
101001   | 3378    | ALMOX PECAS        | LAMPADA AUTOMOTIVA H7 24V 70W PHILIPS    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | PHILIPS    | 85392110 | 13                 | MM     
101001   | 3370    | ALMOX PECAS        | LAMPADA AUTOMOTIVA P21/5W 12V OSRAM      | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | OSRAM      | 85392110 | 1                  | MM     
101001   | 4450    | ALMOX PECAS        | LAMPADA AUTOMOTIVA P21/5W 12V PHILIPS    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | PHILIPS    | 85392110 | 18                 | MM     
101001   | 3391    | ALMOX PECAS        | LAMPADA AUTOMOTIVA P21/5W 24V PHILIPS    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | PHILIPS    | 85392110 | 21                 | MM     
101001   | 4454    | ALMOX PECAS        | LAMPADA AUTOMOTIVA P21W 12V PHILIPS      | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | PHILIPS    | 85392110 | 18                 | MM     
101001   | 4456    | ALMOX PECAS        | LAMPADA AUTOMOTIVA P21W 24V GE           | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GE         | 85392110 | 17                 | MM     
101001   | 4455    | ALMOX PECAS        | LAMPADA AUTOMOTIVA P21W 24V OSRAM        | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | OSRAM      | 85392110 | 2                  | MM     
101001   | 3394    | ALMOX PECAS        | LAMPADA AUTOMOTIVA P21W 24V PHILIPS      | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | PHILIPS    | 85392110 | 38                 | MM     
101001   | 7726    | ALMOX PECAS        | LAMPADA AUTOMOTIVA P21W 24V TESLLA       | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | TESLLA     | 85392110 | 39                 | MM     
101001   | 7121    | ALMOX PECAS        | LAMPADA AUTOMOTIVA W16W 12V 16W OSRAM    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | OSRAM      | 85392110 | 76                 | MM     
101001   | 11236   | ALMOX PECAS        | LAMPADA AUTOMOTIVA W16W 12V 16W PHILIPS  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | PHILIPS    | 85392110 | 10                 | MM     
101001   | 4414    | ALMOX PECAS        | LAMPADA AUTOMOTIVA W3W 12V 3W PHILIPS    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | PHILIPS    | 85392110 | 5                  | MM     
101001   | 3241    | ALMOX PECAS        | LAMPADA AUTOMOTIVA W5W 12V OSRAM         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | OSRAM      | 85392110 | 30                 | MM     
101001   | 4470    | ALMOX PECAS        | LAMPADA AUTOMOTIVA W5W 12V PHILIPS       | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | PHILIPS    | 85392110 | 31                 | MM     
101001   | 3381    | ALMOX PECAS        | LAMPADA AUTOMOTIVA W5W 24V OSRAM         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | OSRAM      | 85392110 | 20                 | MM     
101001   | 4468    | ALMOX PECAS        | LAMPADA AUTOMOTIVA W5W 24V PHILIPS       | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | PHILIPS    | 85392110 | 201                | MM     
101001   | 5884    | ALMOX PECAS        | LAMPADA FAROL H4 6000K 12V/24V TECH ONE  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | TECH ONE   | 85392110 | 1                  | MM     
101001   | 5278    | ALMOX PECAS        | LAMPADA LED 67 TP-5245 TARPONN           | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | TARPONN    | 85122011 | 8                  | MM     
101001   | 13481   | ALMOX PECAS        | LAMPADA LED TP-5037                      | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | TARPONN    | 85122011 | 1                  | MM     
101001   | 7569    | ALMOX PECAS        | LAMPADA P/ VULCANIZADORA 220-V- 8505 7W  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 85392110 | 5                  | MM     
101001   | 11890   | ALMOX PECAS        | LAMPADA PHILIPS P22 15W 24V - 13401CP    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | PHILIPS    | 85392110 | 55                 | MM     
101001   | 7838    | ALMOX PECAS        | LANTERNA ACRILICA C/SUPORTE GL1153 ACR   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GL LANTERN | None     | 18                 | MM     
101001   | 3356    | ALMOX PECAS        | LANTERNA DE CABEÇA 12 LEDS               | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | DP LED LIG | 85131090 | 6                  | MM     
101001   | 9441    | ALMOX PECAS        | LANTERNA DE CABEÇA 12 LEDS DP722B        | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 85131010 | 1                  | MM     
101001   | 14903   | ALMOX PECAS        | LANTERNA DE CABEÇA LED                   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 85131090 | 7                  | MM     
101001   | 4733    | ALMOX PECAS        | LANTERNA DELIMITADORA BILATERAL PRADOLUX | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | PRADOLUX   | 85444200 | 10                 | MM     
101001   | 4615    | ALMOX PECAS        | LANTERNA DELIMITADORA CABINE BILATERAL   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | PRADOLUX   | 85444200 | 9                  | MM     
101001   | 5868    | ALMOX PECAS        | LANTERNA DELIMITADORA DE TETO GF0171     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GF LANTERN | 85444200 | 2                  | MM     
101001   | 5807    | ALMOX PECAS        | LANTERNA DELIMITADORA GF2190             | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GF LANTERN | 85444200 | 1                  | MM     
101001   | 5920    | ALMOX PECAS        | LANTERNA DELIMITADORA GF5127             | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GF LANTERN | 85122029 | 26                 | MM     
101001   | 5089    | ALMOX PECAS        | LANTERNA DIANT. DIRECIONAL GF2303 /PD624 | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GF LANTERN | 85444200 | 1                  | MM     
101001   | 6207    | ALMOX PECAS        | LANTERNA DIANTEIRA DO PISCA GAUER1441    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GAUER      | 85444200 | 5                  | MM     
101001   | 4872    | ALMOX PECAS        | LANTERNA DIANTEIRA PISCA CRISTAL GL6003  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GL LANTERN | 85444200 | 2                  | MM     
101001   | 4870    | ALMOX PECAS        | LANTERNA DIANTEIRA PISCA/SETA CRISTAL LD | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GL LANTERN | 85444200 | 2                  | MM     
101001   | 4869    | ALMOX PECAS        | LANTERNA DIANTEIRA PISCA/SETA CRISTAL LE | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GL LANTERN | 85444200 | 3                  | MM     
101001   | 13039   | ALMOX PECAS        | LANTERNA DIANTEIRA PISCA/SETA MB         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 85444200 | 2                  | MM     
101001   | 4764    | ALMOX PECAS        | LANTERNA DIRECIONAL DIANT LD 6888207621  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 85444200 | 2                  | MM     
101001   | 4763    | ALMOX PECAS        | LANTERNA DIRECIONAL DIANT LE 6888207521  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 85444200 | 2                  | MM     
101001   | 6546    | ALMOX PECAS        | LANTERNA DIRECIONAL GL7005 ESQUERDO      | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GL LANTERN | 85444200 | 6                  | MM     
